Date,Expiry Date,Call Last,Call Bid,Call Ask,Put Last,Put Bid,Put Ask,Strike Price,Underlying Price
 2023-01-05, 2023-07-21,1.5,1.46,1.5,43.39,44.4,45.45,170.0,125.02
 2023-01-05, 2023-07-21,1.12,1.1,1.15,50.5,49.6,50.4,175.0,125.02
 2023-01-05, 2023-07-21,0.87,0.83,0.9,52.7,54.6,55.5,180.0,125.02
 2023-01-05, 2023-07-21,0.7,0.63,0.7,53.56,59.4,60.45,185.0,125.02
 2023-01-05, 2023-07-21,0.53,0.49,0.53,54.65,64.35,65.45,190.0,125.02
 2023-01-05, 2023-07-21,0.48,0.38,0.42,59.5,69.65,70.3,195.0,125.02
 2023-01-05, 2023-07-21,0.32,0.3,0.35,51.28,74.45,75.5,200.0,125.02
 2023-01-05, 2023-07-21,0.35,0.23,0.27,0.0,79.55,80.4,205.0,125.02
 2023-01-05, 2023-07-21,0.24,0.19,0.23,59.47,84.6,85.4,210.0,125.02
 2023-01-05, 2023-07-21,0.22,0.15,0.19,0.0,89.55,90.4,215.0,125.02
 2023-01-05, 2023-07-21,0.14,0.12,0.16,69.42,94.4,95.5,220.0,125.02
 2023-01-05, 2023-07-21,0.26,0.09,0.13,77.1,99.35,100.45,225.0,125.02
 2023-01-05, 2023-07-21,0.1,0.07,0.11,76.67,104.6,105.35,230.0,125.02
 2023-01-05, 2023-07-21,0.07,0.06,0.11,0.0,109.35,110.45,235.0,125.02
 2023-01-05, 2023-07-21,0.07,0.07,0.08,84.53,114.65,115.35,240.0,125.02
 2023-01-05, 2023-07-21,0.29,0.02,0.08,0.0,119.4,120.5,245.0,125.02
 2023-01-05, 2023-07-21,0.07,0.03,0.07,76.3,124.4,125.5,250.0,125.02
 2023-01-05, 2023-07-21,0.04,0.02,0.06,118.22,134.65,135.35,260.0,125.02
 2023-01-05, 2023-07-21,0.03,0.03,0.05,128.6,144.35,145.4,270.0,125.02
 2023-01-05, 2023-07-21,0.03,0.02,0.04,129.4,154.4,155.55,280.0,125.02
 2023-01-05, 2023-08-18,0.0,75.35,77.4,0.21,0.17,0.27,50.0,125.02
 2023-01-05, 2023-08-18,0.0,70.6,72.5,0.33,0.1,0.42,55.0,125.02
 2023-01-05, 2023-08-18,0.0,65.95,67.75,0.44,0.3,0.6,60.0,125.02
 2023-01-05, 2023-08-18,0.0,61.4,63.1,0.0,0.35,0.96,65.0,125.02
 2023-01-05, 2023-08-18,0.0,56.8,58.4,0.0,0.51,1.19,70.0,125.02
 2023-01-05, 2023-08-18,0.0,52.5,53.6,0.0,1.11,1.41,75.0,125.02
 2023-01-05, 2023-08-18,0.0,47.85,49.35,1.55,1.49,1.6,80.0,125.02
 2023-01-05, 2023-08-18,0.0,43.55,44.85,0.0,1.94,2.19,85.0,125.02
 2023-01-05, 2023-08-18,0.0,39.45,40.95,2.58,2.58,2.99,90.0,125.02
 2023-01-05, 2023-08-18,0.0,35.6,36.15,3.3,3.35,3.5,95.0,125.02
 2023-01-05, 2023-08-18,32.75,31.3,32.2,4.1,4.25,4.4,100.0,125.02
 2023-01-05, 2023-08-18,0.0,27.2,28.85,5.35,4.75,5.65,105.0,125.02
 2023-01-05, 2023-08-18,25.68,23.65,24.8,6.65,6.6,6.95,110.0,125.02
 2023-01-05, 2023-08-18,22.06,20.6,22.3,8.05,8.2,8.55,115.0,125.02
 2023-01-05, 2023-08-18,18.13,17.8,18.25,9.8,9.95,10.5,120.0,125.02
 2023-01-05, 2023-08-18,15.58,15.05,15.9,12.1,12.05,12.6,125.0,125.02
 2023-01-05, 2023-08-18,12.7,12.4,12.95,13.9,14.45,14.95,130.0,125.02
 2023-01-05, 2023-08-18,11.35,10.15,11.3,17.45,17.15,17.7,135.0,125.02
 2023-01-05, 2023-08-18,9.11,8.2,8.6,20.54,20.15,20.8,140.0,125.02
 2023-01-05, 2023-08-18,7.12,6.4,7.0,23.02,23.5,24.4,145.0,125.02
 2023-01-05, 2023-08-18,0.0,5.1,5.65,0.0,27.0,28.4,150.0,125.02
 2023-01-05, 2023-08-18,4.25,3.9,4.4,31.54,30.9,32.05,155.0,125.02
 2023-01-05, 2023-08-18,3.55,3.1,3.5,0.0,35.55,36.65,160.0,125.02
 2023-01-05, 2023-08-18,2.53,1.94,2.93,0.0,39.9,40.8,165.0,125.02
 2023-01-05, 2023-08-18,2.45,1.84,2.2,0.0,44.5,45.7,170.0,125.02
 2023-01-05, 2023-08-18,0.0,1.13,2.0,0.0,49.4,50.75,175.0,125.02
 2023-01-05, 2023-08-18,1.25,1.04,1.4,0.0,54.25,55.7,180.0,125.02
 2023-01-05, 2023-08-18,1.0,0.48,1.04,0.0,59.25,60.8,185.0,125.02
 2023-01-05, 2023-08-18,0.0,0.6,0.92,0.0,64.15,65.85,190.0,125.02
 2023-01-05, 2023-08-18,0.0,0.53,0.81,0.0,69.2,70.85,195.0,125.02
 2023-01-05, 2023-08-18,0.0,0.11,0.84,71.97,74.0,75.95,200.0,125.02
 2023-01-05, 2023-08-18,0.0,0.06,0.7,0.0,79.05,80.85,205.0,125.02
 2023-01-05, 2023-08-18,0.0,0.2,0.54,0.0,83.85,85.9,210.0,125.02
 2023-01-05, 2023-08-18,0.0,0.01,0.51,0.0,88.8,90.95,215.0,125.02
 2023-01-05, 2023-08-18,0.0,0.01,0.44,0.0,93.85,95.8,220.0,125.02
 2023-01-05, 2023-08-18,0.0,0.02,0.41,0.0,98.65,100.95,225.0,125.02
 2023-01-05, 2023-08-18,0.0,0.0,0.38,0.0,103.6,105.85,230.0,125.02
 2023-01-05, 2023-08-18,0.0,0.0,0.36,0.0,108.6,110.85,235.0,125.02
 2023-01-05, 2023-08-18,0.17,0.0,0.34,0.0,113.4,115.9,240.0,125.02
 2023-01-05, 2023-08-18,0.0,0.0,0.33,0.0,118.35,120.9,245.0,125.02
 2023-01-05, 2023-08-18,0.0,0.0,0.32,0.0,123.25,125.95,250.0,125.02
 2023-01-05, 2023-08-18,0.0,0.0,0.31,0.0,128.25,130.95,255.0,125.02
 2023-01-05, 2023-08-18,0.0,0.0,0.29,0.0,133.2,135.9,260.0,125.02
 2023-01-05, 2023-09-15,64.0,61.6,63.1,0.68,0.68,0.79,65.0,125.02
 2023-01-05, 2023-09-15,60.0,57.15,58.45,0.92,0.92,1.09,70.0,125.02
 2023-01-05, 2023-09-15,58.35,52.8,53.9,1.3,1.25,1.42,75.0,125.02
 2023-01-05, 2023-09-15,48.98,48.4,49.4,1.9,1.67,1.82,80.0,125.02
 2023-01-05, 2023-09-15,45.95,44.3,45.45,2.25,2.2,2.37,85.0,125.02
 2023-01-05, 2023-09-15,42.7,39.95,41.0,2.93,2.85,2.95,90.0,125.02
 2023-01-05, 2023-09-15,40.6,36.1,36.5,3.47,3.6,3.8,95.0,125.02
 2023-01-05, 2023-09-15,33.94,32.25,32.6,4.43,4.55,4.8,100.0,125.02
 2023-01-05, 2023-09-15,28.8,28.3,28.85,5.85,5.7,5.85,105.0,125.02
 2023-01-05, 2023-09-15,26.7,24.9,25.4,7.25,6.95,7.25,110.0,125.02
 2023-01-05, 2023-09-15,25.1,21.65,22.05,8.15,8.65,8.8,115.0,125.02
 2023-01-05, 2023-09-15,18.83,18.65,18.95,10.49,10.45,10.65,120.0,125.02
 2023-01-05, 2023-09-15,15.98,15.9,16.15,12.68,12.6,12.85,125.0,125.02
 2023-01-05, 2023-09-15,13.37,13.25,13.65,14.46,14.95,15.25,130.0,125.02
 2023-01-05, 2023-09-15,11.17,11.0,11.4,17.74,17.45,18.05,135.0,125.02
 2023-01-05, 2023-09-15,9.21,9.05,9.35,19.41,20.4,21.35,140.0,125.02
 2023-01-05, 2023-09-15,7.5,7.45,7.65,22.05,23.9,24.6,145.0,125.02
 2023-01-05, 2023-09-15,5.99,5.95,6.2,27.97,27.55,28.25,150.0,125.02
 2023-01-05, 2023-09-15,4.82,4.7,4.95,30.29,31.55,32.0,155.0,125.02
 2023-01-05, 2023-09-15,3.8,3.7,3.95,34.54,35.35,36.45,160.0,125.02
 2023-01-05, 2023-09-15,3.08,2.98,3.15,40.75,39.95,41.05,165.0,125.02
 2023-01-05, 2023-09-15,2.43,2.29,2.47,45.5,45.0,45.95,170.0,125.02
 2023-01-05, 2023-09-15,1.9,1.81,1.96,49.06,49.4,50.85,175.0,125.02
 2023-01-05, 2023-09-15,1.51,1.43,1.55,50.09,54.3,55.7,180.0,125.02
 2023-01-05, 2023-09-15,1.16,1.1,1.23,57.09,59.2,60.8,185.0,125.02
 2023-01-05, 2023-09-15,0.94,0.91,0.98,64.12,64.05,65.9,190.0,125.02
 2023-01-05, 2023-09-15,0.8,0.69,0.79,64.07,69.2,70.85,195.0,125.02
 2023-01-05, 2023-09-15,0.68,0.56,0.68,56.4,73.8,75.65,200.0,125.02
 2023-01-05, 2023-09-15,0.58,0.43,0.6,75.6,79.0,80.9,205.0,125.02
 2023-01-05, 2023-09-15,0.45,0.36,0.5,78.5,83.85,85.7,210.0,125.02
 2023-01-05, 2023-09-15,0.27,0.23,0.34,74.49,93.75,95.85,220.0,125.02
 2023-01-05, 2023-09-15,0.2,0.2,0.24,83.2,103.7,105.9,230.0,125.02
 2023-01-05, 2023-09-15,0.17,0.1,0.19,97.0,113.75,115.95,240.0,125.02
 2023-01-05, 2023-09-15,0.13,0.07,0.14,103.58,123.75,126.0,250.0,125.02
 2023-01-05, 2023-09-15,0.09,0.04,0.13,120.54,133.45,136.0,260.0,125.02
 2023-01-05, 2023-09-15,0.1,0.02,0.11,128.77,143.55,146.0,270.0,125.02
 2023-01-05, 2023-09-15,0.05,0.05,0.08,136.97,153.75,155.85,280.0,125.02
 2023-01-05, 2023-09-15,0.05,0.01,0.08,148.97,163.45,165.95,290.0,125.02
 2023-01-05, 2023-09-15,0.04,0.01,0.07,151.9,173.7,175.8,300.0,125.02
 2023-01-05, 2023-10-20,64.55,61.85,63.9,0.89,0.8,0.98,65.0,125.02
 2023-01-05, 2023-10-20,64.5,57.45,59.3,1.1,1.08,1.28,70.0,125.02
 2023-01-05, 2023-10-20,0.0,53.1,54.9,1.48,1.46,1.66,75.0,125.02
 2023-01-05, 2023-10-20,0.0,48.8,50.5,1.86,1.92,2.13,80.0,125.02
 2023-01-05, 2023-10-20,56.3,44.55,46.35,2.51,2.51,2.67,85.0,125.02
 2023-01-05, 2023-10-20,0.0,40.6,41.7,3.0,3.2,3.35,90.0,125.02
 2023-01-05, 2023-10-20,43.35,36.65,37.4,3.9,3.95,4.25,95.0,125.02
 2023-01-05, 2023-10-20,33.64,32.8,33.75,5.1,4.95,5.35,100.0,125.02
 2023-01-05, 2023-10-20,32.72,29.15,30.25,6.25,6.15,6.6,105.0,125.02
 2023-01-05, 2023-10-20,26.97,26.0,26.75,7.55,7.5,7.75,110.0,125.02
 2023-01-05, 2023-10-20,23.55,22.65,23.55,9.3,9.15,9.7,115.0,125.02
 2023-01-05, 2023-10-20,20.0,19.7,20.25,10.7,11.0,11.6,120.0,125.02
 2023-01-05, 2023-10-20,18.0,16.95,17.35,12.85,13.0,13.65,125.0,125.02
 2023-01-05, 2023-10-20,14.95,14.4,15.1,15.7,15.5,16.05,130.0,125.02
 2023-01-05, 2023-10-20,12.55,12.2,12.6,17.65,17.8,18.6,135.0,125.02
 2023-01-05, 2023-10-20,10.9,10.15,10.7,20.55,21.2,21.65,140.0,125.02
 2023-01-05, 2023-10-20,9.15,8.35,8.75,24.0,24.4,25.25,145.0,125.02
 2023-01-05, 2023-10-20,7.15,6.8,7.2,27.6,27.95,28.95,150.0,125.02
 2023-01-05, 2023-10-20,6.6,5.55,5.85,31.95,31.95,32.55,155.0,125.02
 2023-01-05, 2023-10-20,5.13,4.3,4.75,35.83,35.7,37.1,160.0,125.02
 2023-01-05, 2023-10-20,4.06,3.6,3.9,40.65,40.1,41.4,165.0,125.02
 2023-01-05, 2023-10-20,2.98,2.88,3.2,0.0,44.8,46.1,170.0,125.02
 2023-01-05, 2023-10-20,2.43,2.35,2.52,48.55,49.25,51.1,175.0,125.02
 2023-01-05, 2023-10-20,1.95,1.81,1.97,51.09,54.05,56.0,180.0,125.02
 2023-01-05, 2023-10-20,2.19,1.41,1.72,57.0,58.9,61.0,185.0,125.02
 2023-01-05, 2023-10-20,1.44,1.12,1.35,63.48,64.25,65.8,190.0,125.02
 2023-01-05, 2023-10-20,1.45,0.94,1.15,64.7,68.7,71.0,195.0,125.02
 2023-01-05, 2023-10-20,0.87,0.71,0.94,68.45,73.85,75.85,200.0,125.02
 2023-01-05, 2023-10-20,1.09,0.6,0.81,0.0,78.85,80.75,205.0,125.02
 2023-01-05, 2023-10-20,0.65,0.47,0.68,78.35,83.65,85.85,210.0,125.02
 2023-01-05, 2023-10-20,0.73,0.4,0.58,0.0,88.45,90.95,215.0,125.02
 2023-01-05, 2023-10-20,0.4,0.31,0.48,0.0,93.3,96.0,220.0,125.02
 2023-01-05, 2023-10-20,0.42,0.26,0.42,0.0,98.55,101.0,225.0,125.02
 2023-01-05, 2023-10-20,0.38,0.21,0.36,0.0,103.3,105.95,230.0,125.02
 2023-01-05, 2023-10-20,0.42,0.18,0.32,0.0,108.4,110.95,235.0,125.02
 2023-01-05, 2023-10-20,0.45,0.15,0.27,0.0,113.25,116.0,240.0,125.02
 2023-01-05, 2023-10-20,0.0,0.13,0.24,0.0,118.0,121.0,245.0,125.02
 2023-01-05, 2023-10-20,0.0,0.1,0.21,0.0,123.15,126.0,250.0,125.02
 2023-01-05, 2023-10-20,0.0,0.08,0.2,0.0,128.3,130.95,255.0,125.02
 2023-01-05, 2023-10-20,0.0,0.07,0.18,0.0,133.2,135.95,260.0,125.02
 2023-01-05, 2023-10-20,0.0,0.06,0.17,0.0,138.25,140.9,265.0,125.02
 2023-01-05, 2023-10-20,0.0,0.04,0.15,0.0,143.1,145.9,270.0,125.02
 2023-01-05, 2023-10-20,0.0,0.03,0.14,139.9,148.0,150.95,275.0,125.02
 2023-01-05, 2023-10-20,0.0,0.02,0.13,0.0,153.05,155.95,280.0,125.02
 2023-01-05, 2023-10-20,0.0,0.01,0.12,0.0,158.15,160.9,285.0,125.02
 2023-01-05, 2023-10-20,0.0,0.01,0.12,0.0,163.15,165.95,290.0,125.02
 2023-01-05, 2023-10-20,0.0,0.04,0.11,0.0,168.1,170.95,295.0,125.02
 2023-01-05, 2023-12-15,63.06,62.15,64.75,1.1,1.03,1.17,65.0,125.02
 2023-01-05, 2023-12-15,65.85,57.85,60.25,1.42,1.37,1.6,70.0,125.02
 2023-01-05, 2023-12-15,0.0,53.75,55.7,1.85,1.84,2.06,75.0,125.02
 2023-01-05, 2023-12-15,51.44,50.0,51.5,2.33,2.38,2.75,80.0,125.02
 2023-01-05, 2023-12-15,46.58,45.4,47.15,3.0,3.0,3.15,85.0,125.02
 2023-01-05, 2023-12-15,43.05,41.8,43.05,3.7,3.75,4.15,90.0,125.02
 2023-01-05, 2023-12-15,43.25,37.85,38.55,4.7,4.55,5.0,95.0,125.02
 2023-01-05, 2023-12-15,36.65,34.4,35.2,5.5,5.6,6.15,100.0,125.02
 2023-01-05, 2023-12-15,33.44,30.6,31.55,6.75,6.95,7.55,105.0,125.02
 2023-01-05, 2023-12-15,27.69,27.2,28.0,8.6,8.5,8.85,110.0,125.02
 2023-01-05, 2023-12-15,24.6,24.25,25.1,10.33,10.15,10.4,115.0,125.02
 2023-01-05, 2023-12-15,22.79,21.3,22.05,11.7,12.0,12.4,120.0,125.02
 2023-01-05, 2023-12-15,19.3,18.65,19.15,14.38,14.1,14.55,125.0,125.02
 2023-01-05, 2023-12-15,16.9,16.25,16.55,16.85,16.55,17.1,130.0,125.02
 2023-01-05, 2023-12-15,13.95,13.95,14.2,19.11,19.25,19.5,135.0,125.02
 2023-01-05, 2023-12-15,12.85,11.9,12.25,22.55,21.9,22.65,140.0,125.02
 2023-01-05, 2023-12-15,10.7,9.95,10.5,24.63,25.25,25.85,145.0,125.02
 2023-01-05, 2023-12-15,9.0,8.35,8.9,28.85,28.3,29.35,150.0,125.02
 2023-01-05, 2023-12-15,7.5,7.0,7.45,33.72,32.2,33.2,155.0,125.02
 2023-01-05, 2023-12-15,6.0,5.7,6.05,35.45,36.45,37.3,160.0,125.02
 2023-01-05, 2023-12-15,4.91,4.65,5.25,39.32,40.4,42.0,165.0,125.02
 2023-01-05, 2023-12-15,4.07,3.9,4.2,46.01,44.85,46.45,170.0,125.02
 2023-01-05, 2023-12-15,3.55,2.9,3.65,48.15,49.45,51.4,175.0,125.02
 2023-01-05, 2023-12-15,2.8,2.55,3.0,52.78,54.0,56.35,180.0,125.02
 2023-01-05, 2023-12-15,2.43,1.86,2.41,55.25,58.7,61.35,185.0,125.02
 2023-01-05, 2023-12-15,2.04,1.71,2.04,62.3,63.8,66.25,190.0,125.02
 2023-01-05, 2023-12-15,1.63,1.45,1.84,68.15,68.6,71.45,195.0,125.02
 2023-01-05, 2023-12-15,1.47,1.22,1.38,73.25,73.5,76.6,200.0,125.02
 2023-01-05, 2023-12-15,1.51,0.87,1.27,73.2,78.3,81.7,205.0,125.02
 2023-01-05, 2023-12-15,0.93,0.74,0.99,0.0,83.2,86.8,210.0,125.02
 2023-01-05, 2023-12-15,1.04,0.54,0.92,0.0,88.3,91.85,215.0,125.02
 2023-01-05, 2023-12-15,0.8,0.52,0.74,94.5,93.2,96.7,220.0,125.02
 2023-01-05, 2023-12-15,0.54,0.44,0.68,0.0,98.15,101.8,225.0,125.02
 2023-01-05, 2023-12-15,0.48,0.36,0.62,0.0,103.2,106.75,230.0,125.02
 2023-01-05, 2023-12-15,0.54,0.29,0.55,103.0,108.15,111.75,235.0,125.02
 2023-01-05, 2023-12-15,0.46,0.2,0.5,0.0,113.1,116.8,240.0,125.02
 2023-01-05, 2023-12-15,0.43,0.15,0.46,0.0,118.1,121.8,245.0,125.02
 2023-01-05, 2023-12-15,0.5,0.14,0.28,0.0,123.4,126.8,250.0,125.02
 2023-01-05, 2023-12-15,0.64,0.07,0.4,0.0,128.25,131.65,255.0,125.02
 2023-01-05, 2023-12-15,0.0,0.04,0.37,0.0,133.15,136.75,260.0,125.02
 2023-01-05, 2023-12-15,0.32,0.03,0.35,0.0,138.1,141.75,265.0,125.02
 2023-01-05, 2023-12-15,0.0,0.03,0.32,0.0,143.15,146.75,270.0,125.02
 2023-01-05, 2023-12-15,0.3,0.03,0.31,0.0,148.15,151.75,275.0,125.02
 2023-01-05, 2023-12-15,0.0,0.0,0.31,0.0,153.2,156.8,280.0,125.02
 2023-01-05, 2023-12-15,0.0,0.0,0.29,0.0,158.0,161.85,285.0,125.02
 2023-01-05, 2023-12-15,0.0,0.0,0.28,0.0,162.9,166.8,290.0,125.02
 2023-01-05, 2023-12-15,0.0,0.0,0.27,0.0,168.1,171.85,295.0,125.02
 2023-01-05, 2024-01-19,77.22,75.7,78.85,0.51,0.49,0.52,50.0,125.02
 2023-01-05, 2024-01-19,77.85,71.15,74.45,0.72,0.6,0.72,55.0,125.02
 2023-01-05, 2024-01-19,70.0,66.7,70.0,0.9,0.8,1.2,60.0,125.02
 2023-01-05, 2024-01-19,64.0,62.4,65.35,1.17,1.0,1.5,65.0,125.02
 2023-01-05, 2024-01-19,60.95,58.25,60.9,1.6,1.53,1.77,70.0,125.02
 2023-01-05, 2024-01-19,55.5,54.15,56.45,2.1,1.98,2.15,75.0,125.02
 2023-01-05, 2024-01-19,51.45,50.05,51.45,2.64,2.55,2.79,80.0,125.02
 2023-01-05, 2024-01-19,48.4,46.05,47.7,3.19,3.2,3.55,85.0,125.02
 2023-01-05, 2024-01-19,44.45,42.55,43.55,4.0,4.0,4.4,90.0,125.02
 2023-01-05, 2024-01-19,39.5,38.95,39.4,5.0,4.55,5.55,95.0,125.02
 2023-01-05, 2024-01-19,35.45,35.15,35.75,6.1,6.0,6.3,100.0,125.02
 2023-01-05, 2024-01-19,32.0,31.55,32.15,7.1,7.3,7.6,105.0,125.02
 2023-01-05, 2024-01-19,29.1,28.35,28.75,8.95,8.85,9.1,110.0,125.02
 2023-01-05, 2024-01-19,26.95,24.55,25.6,10.62,10.5,10.75,115.0,125.02
 2023-01-05, 2024-01-19,22.5,22.45,22.7,12.04,12.35,12.65,120.0,125.02
 2023-01-05, 2024-01-19,19.74,19.6,20.05,14.77,14.55,14.85,125.0,125.02
 2023-01-05, 2024-01-19,17.23,17.1,17.55,17.0,16.85,17.5,130.0,125.02
 2023-01-05, 2024-01-19,14.9,14.9,15.1,19.65,19.5,20.2,135.0,125.02
 2023-01-05, 2024-01-19,12.85,12.7,13.0,21.82,22.35,23.2,140.0,125.02
 2023-01-05, 2024-01-19,10.95,10.85,11.2,25.4,25.55,26.15,145.0,125.02
 2023-01-05, 2024-01-19,9.3,9.2,9.55,29.25,29.05,29.5,150.0,125.02
 2023-01-05, 2024-01-19,7.8,7.7,8.1,32.98,32.7,33.55,155.0,125.02
 2023-01-05, 2024-01-19,6.75,6.5,6.9,35.65,36.35,37.5,160.0,125.02
 2023-01-05, 2024-01-19,5.53,5.05,5.7,40.15,40.75,42.0,165.0,125.02
 2023-01-05, 2024-01-19,4.5,4.3,4.8,46.55,45.1,46.55,170.0,125.02
 2023-01-05, 2024-01-19,3.85,3.75,4.3,49.1,49.6,51.5,175.0,125.02
 2023-01-05, 2024-01-19,3.3,3.1,3.35,54.92,54.0,56.4,180.0,125.02
 2023-01-05, 2024-01-19,2.69,2.02,3.0,59.5,59.3,61.25,185.0,125.02
 2023-01-05, 2024-01-19,2.2,2.15,2.75,64.9,64.0,66.45,190.0,125.02
 2023-01-05, 2024-01-19,1.95,1.54,2.24,69.65,69.2,71.6,195.0,125.02
 2023-01-05, 2024-01-19,1.57,1.52,1.87,74.94,73.2,76.8,200.0,125.02
 2023-01-05, 2024-01-19,1.37,1.2,1.77,72.25,78.2,81.85,205.0,125.02
 2023-01-05, 2024-01-19,1.14,1.05,1.43,74.4,83.25,86.85,210.0,125.02
 2023-01-05, 2024-01-19,0.92,0.8,1.32,87.55,88.05,91.75,215.0,125.02
 2023-01-05, 2024-01-19,0.84,0.75,1.13,77.3,93.05,96.8,220.0,125.02
 2023-01-05, 2024-01-19,0.75,0.65,1.05,78.2,98.05,101.85,225.0,125.02
 2023-01-05, 2024-01-19,0.65,0.55,0.94,99.92,103.0,107.0,230.0,125.02
 2023-01-05, 2024-01-19,0.56,0.31,0.7,88.65,108.2,112.0,235.0,125.02
 2023-01-05, 2024-01-19,0.49,0.4,0.65,92.33,113.0,116.95,240.0,125.02
 2023-01-05, 2024-01-19,0.4,0.17,0.69,98.6,118.1,121.95,245.0,125.02
 2023-01-05, 2024-01-19,0.35,0.3,0.39,117.14,123.2,126.9,250.0,125.02
 2023-01-05, 2024-01-19,0.45,0.11,0.5,0.0,128.0,131.95,255.0,125.02
 2023-01-05, 2024-01-19,0.28,0.25,0.3,120.11,133.2,136.95,260.0,125.02
 2023-01-05, 2024-01-19,0.5,0.2,0.5,0.0,137.95,142.0,265.0,125.02
 2023-01-05, 2024-01-19,0.47,0.1,0.47,130.22,143.0,147.0,270.0,125.02
 2023-01-05, 2024-01-19,0.29,0.08,0.33,139.75,148.2,151.95,275.0,125.02
 2023-01-05, 2024-01-19,0.19,0.15,0.41,140.2,153.0,156.95,280.0,125.02
 2023-01-05, 2024-01-19,0.81,0.05,0.27,134.98,158.05,161.95,285.0,125.02
 2023-01-05, 2024-01-19,0.38,0.1,0.37,145.7,162.95,167.0,290.0,125.02
 2023-01-05, 2024-01-19,0.1,0.1,0.13,159.32,172.95,176.95,300.0,125.02
 2023-01-05, 2024-01-19,0.09,0.08,0.33,168.86,182.95,187.05,310.0,125.02
 2023-01-05, 2024-01-19,0.08,0.07,0.1,190.0,193.0,196.95,320.0,125.02
 2023-01-05, 2024-03-15,80.0,75.6,79.35,0.6,0.5,1.0,50.0,125.02
 2023-01-05, 2024-03-15,75.4,71.15,75.0,0.85,0.65,1.32,55.0,125.02
 2023-01-05, 2024-03-15,69.9,66.8,70.6,1.17,0.76,1.59,60.0,125.02
 2023-01-05, 2024-03-15,69.83,62.6,66.25,1.59,1.18,1.94,65.0,125.02
 2023-01-05, 2024-03-15,63.75,58.55,61.55,1.8,1.78,2.38,70.0,125.02
 2023-01-05, 2024-03-15,60.28,54.55,57.1,2.67,2.28,2.93,75.0,125.02
 2023-01-05, 2024-03-15,54.6,50.4,53.35,2.95,2.48,3.6,80.0,125.02
 2023-01-05, 2024-03-15,54.0,46.7,48.8,4.15,3.7,4.35,85.0,125.02
 2023-01-05, 2024-03-15,45.35,42.9,45.3,4.6,4.6,5.0,90.0,125.02
 2023-01-05, 2024-03-15,50.15,39.65,40.5,6.15,4.95,6.25,95.0,125.02
 2023-01-05, 2024-03-15,37.35,36.2,37.0,6.62,6.2,7.0,100.0,125.02
 2023-01-05, 2024-03-15,34.35,33.0,33.35,7.89,7.9,8.25,105.0,125.02
 2023-01-05, 2024-03-15,30.25,29.15,30.3,9.66,9.2,10.35,110.0,125.02
 2023-01-05, 2024-03-15,27.65,26.4,27.0,11.03,11.15,12.0,115.0,125.02
 2023-01-05, 2024-03-15,25.0,23.2,24.45,12.83,12.95,14.05,120.0,125.02
 2023-01-05, 2024-03-15,22.3,21.0,21.65,15.45,15.1,15.95,125.0,125.02
 2023-01-05, 2024-03-15,19.1,18.15,19.35,17.2,17.0,18.4,130.0,125.02
 2023-01-05, 2024-03-15,17.05,16.35,16.95,20.4,19.6,21.2,135.0,125.02
 2023-01-05, 2024-03-15,14.95,13.7,15.0,22.6,22.6,24.3,140.0,125.02
 2023-01-05, 2024-03-15,13.25,12.35,13.0,25.35,25.95,27.05,145.0,125.02
 2023-01-05, 2024-03-15,11.3,10.15,11.45,27.9,29.65,30.45,150.0,125.02
 2023-01-05, 2024-03-15,9.35,8.85,9.5,32.45,33.1,34.4,155.0,125.02
 2023-01-05, 2024-03-15,9.1,7.85,8.3,38.12,37.0,38.3,160.0,125.02
 2023-01-05, 2024-03-15,7.36,6.7,7.45,39.95,41.05,42.4,165.0,125.02
 2023-01-05, 2024-03-15,5.85,5.0,6.05,45.55,45.0,47.35,170.0,125.02
 2023-01-05, 2024-03-15,4.89,4.15,5.55,50.95,49.35,52.05,175.0,125.02
 2023-01-05, 2024-03-15,4.45,3.5,4.85,53.35,54.05,56.85,180.0,125.02
 2023-01-05, 2024-03-15,3.54,2.94,4.05,56.4,58.55,61.8,185.0,125.02
 2023-01-05, 2024-03-15,3.38,2.32,3.5,65.36,63.4,66.65,190.0,125.02
 2023-01-05, 2024-03-15,3.09,1.89,2.84,63.85,68.2,71.8,195.0,125.02
 2023-01-05, 2024-03-15,2.31,2.01,2.72,71.75,73.25,76.75,200.0,125.02
 2023-01-05, 2024-03-15,1.96,1.49,2.4,58.9,78.2,81.85,205.0,125.02
 2023-01-05, 2024-03-15,1.9,1.31,1.86,63.5,83.05,87.05,210.0,125.02
 2023-01-05, 2024-03-15,1.45,1.02,1.65,86.05,88.1,92.0,215.0,125.02
 2023-01-05, 2024-03-15,1.27,0.82,1.62,79.6,93.2,96.95,220.0,125.02
 2023-01-05, 2024-03-15,1.2,0.73,1.2,0.0,98.15,101.9,225.0,125.02
 2023-01-05, 2024-03-15,1.02,0.62,1.19,0.0,103.2,106.9,230.0,125.02
 2023-01-05, 2024-03-15,1.05,0.63,1.14,86.47,108.15,111.9,235.0,125.02
 2023-01-05, 2024-03-15,0.92,0.53,1.03,98.31,113.05,117.05,240.0,125.02
 2023-01-05, 2024-03-15,1.35,0.25,0.94,100.25,118.15,121.85,245.0,125.02
 2023-01-05, 2024-03-15,0.62,0.37,0.82,0.0,123.1,126.8,250.0,125.02
 2023-01-05, 2024-03-15,0.62,0.2,0.76,0.0,127.95,131.9,255.0,125.02
